accuracy,loss,val_accuracy,val_loss
0.8502700328826904,0.09326237440109253,0.8539028167724609,0.09271809458732605
0.9522827863693237,0.05175201594829559,0.9617083668708801,0.048456087708473206
0.9723122119903564,0.044687893241643906,0.969661295413971,0.044641587883234024
0.976337730884552,0.04201304912567139,0.9646539092063904,0.04612351581454277
0.9779086709022522,0.040189314633607864,0.9678939580917358,0.0430305115878582
0.9791851043701172,0.038904957473278046,0.9637702703475952,0.04326232522726059
0.9853706359863281,0.03520771861076355,0.977025032043457,0.03824209049344063
0.9858615398406982,0.03420418128371239,0.9743740558624268,0.0398864671587944
0.9880216121673584,0.03178848326206207,0.969661295413971,0.03822637349367142
0.9831123948097229,0.03192686662077904,0.9746686220169067,0.03897516801953316
0.9863525032997131,0.03054354339838028,0.977614164352417,0.03477160632610321
0.9739813208580017,0.033058103173971176,0.9740795493125916,0.035125669091939926
0.9888070821762085,0.027557170018553734,0.9787923693656921,0.03297232836484909
0.9897888898849487,0.02617582120001316,0.9823269248008728,0.030165331438183784
0.9939126372337341,0.023517001420259476,0.9837996959686279,0.029644668102264404
0.991850733757019,0.023077910766005516,0.969661295413971,0.034007102251052856
0.9871379733085632,0.023859228938817978,0.9617083668708801,0.03219448775053024
0.9824251532554626,0.02439652569591999,0.9723122119903564,0.03098384104669094
0.9821305871009827,0.02489010989665985,0.9805596470832825,0.0251388531178236
0.9940108060836792,0.020154932513833046,0.9805596470832825,0.026404213160276413
0.9947962760925293,0.018773343414068222,0.9861561059951782,0.023193493485450745
0.9940108060836792,0.01802179403603077,0.9861561059951782,0.021892761811614037
0.9958763122558594,0.016695989295840263,0.9817378520965576,0.022428341209888458
0.9879234433174133,0.018638258799910545,0.977025032043457,0.022821934893727303
0.9846833348274231,0.0187669787555933,0.9787923693656921,0.02195974998176098
0.9906725287437439,0.016550375148653984,0.9829160571098328,0.02072187513113022
0.9901816248893738,0.016395317390561104,0.9322533011436462,0.04629519581794739
0.9850760698318481,0.0183014627546072,0.9814432859420776,0.02073070779442787
0.9899852871894836,0.015760965645313263,0.9814432859420776,0.019521920010447502
0.9941089749336243,0.014342335984110832,0.9814432859420776,0.019758228212594986
0.9887089133262634,0.014805738814175129,0.9814432859420776,0.018607530742883682
0.9906725287437439,0.014674692414700985,0.9782032370567322,0.02076568640768528
0.9966617822647095,0.012075223959982395,0.985567033290863,0.017515286803245544
0.9988217949867249,0.010891446843743324,0.9873343110084534,0.016235414892435074
0.9959744811058044,0.011186464689671993,0.9758468270301819,0.019062964245676994
0.9870397448539734,0.013124859891831875,0.9413843750953674,0.03737784922122955
0.985567033290863,0.01385941356420517,0.9723122119903564,0.01999351941049099
0.9888070821762085,0.013068418018519878,0.9837996959686279,0.01718868874013424
0.9942071437835693,0.011021511629223824,0.9867452383041382,0.016664354130625725
0.992439866065979,0.011211235076189041,0.977025032043457,0.020149605348706245
0.9876288771629333,0.012304505333304405,0.9805596470832825,0.017718037590384483
0.9895925521850586,0.011885843239724636,0.9758468270301819,0.01944826915860176
0.992734432220459,0.011263644322752953,0.9876288771629333,0.014170928858220577
0.9946981072425842,0.00986713357269764,0.9820324182510376,0.014390791766345501
0.9949926137924194,0.009102498181164265,0.9840942621231079,0.0134911322966218
0.9958763122558594,0.008510052226483822,0.9876288771629333,0.013327369466423988
0.9861561059951782,0.01173291727900505,0.9717231392860413,0.021712834015488625
0.9873343110084534,0.012180487625300884,0.9790868759155273,0.017195310443639755
0.9925380349159241,0.010247723199427128,0.9790868759155273,0.016393618658185005
0.9943053722381592,0.009065219201147556,0.9876288771629333,0.012987541034817696
0.9965635538101196,0.008228684775531292,0.9837996959686279,0.013886717148125172
0.9879234433174133,0.010739157907664776,0.9802650809288025,0.014323928393423557
0.9885125160217285,0.010501273907721043,0.9852724671363831,0.014213046059012413
0.9950908422470093,0.008577045053243637,0.9832106232643127,0.013861719518899918
0.9912616610527039,0.009380378760397434,0.9723122119903564,0.018250735476613045
0.985174298286438,0.011652895249426365,0.9811487197875977,0.014582732692360878
0.9959744811058044,0.00850777979940176,0.9823269248008728,0.015106752514839172
0.9951890110969543,0.00824127160012722,0.9823269248008728,0.017179835587739944
0.9922434687614441,0.009148180484771729,0.977319598197937,0.01739107072353363
0.9854688048362732,0.011667417362332344,0.9858615398406982,0.014022174291312695
0.9945017099380493,0.008750347420573235,0.9864506721496582,0.012974973767995834
0.9971526861190796,0.00763094425201416,0.9849779009819031,0.01403224840760231
0.9937162399291992,0.008122443221509457,0.9843888282775879,0.014004994183778763
0.9897888898849487,0.009468509815633297,0.9737849831581116,0.017178375273942947
0.9901816248893738,0.009503268636763096,0.977319598197937,0.01459809485822916
0.9962690472602844,0.007860674522817135,0.9820324182510376,0.015510089695453644
0.9937162399291992,0.008196968585252762,0.976730465888977,0.01634468138217926
0.9934216737747192,0.008027901872992516,0.9820324182510376,0.014466491527855396
0.9919489622116089,0.008788257837295532,0.9843888282775879,0.012385751120746136
0.9952871799468994,0.007641821168363094,0.9805596470832825,0.014910507947206497
0.9922434687614441,0.00805161613970995,0.9843888282775879,0.01300810556858778
0.9941089749336243,0.007846551015973091,0.9829160571098328,0.013559169135987759
0.9951890110969543,0.00704609090462327,0.9752577543258667,0.014783729799091816
0.9828178882598877,0.012081869877874851,0.9755522608757019,0.017090873792767525
0.9915562272071838,0.009693436324596405,0.9861561059951782,0.012254913337528706
0.9953853487968445,0.008129609748721123,0.9817378520965576,0.012859025038778782
0.9959744811058044,0.0073108612559735775,0.9849779009819031,0.011548341251909733
0.9946981072425842,0.007264418061822653,0.9658321142196655,0.01736450009047985
0.9942071437835693,0.007003893610090017,0.977319598197937,0.016207633540034294
0.9858615398406982,0.010965432040393353,0.9852724671363831,0.01413417886942625
0.992439866065979,0.008511512540280819,0.9829160571098328,0.013273436576128006
0.9965635538101196,0.007008533924818039,0.9864506721496582,0.011992227286100388
0.9986254572868347,0.006060892716050148,0.9864506721496582,0.011667951010167599
0.9978399872779846,0.005747083108872175,0.9858615398406982,0.01122691947966814
0.9906725287437439,0.00832965224981308,0.9805596470832825,0.013325059786438942
0.9935199022293091,0.007442859932780266,0.9840942621231079,0.012416519224643707
0.9925380349159241,0.008158508688211441,0.9360824823379517,0.05146345868706703
0.9881197810173035,0.010254919528961182,0.9829160571098328,0.012731813825666904
0.9941089749336243,0.007642920594662428,0.9737849831581116,0.016725746914744377
0.9909670948982239,0.008252511732280254,0.9861561059951782,0.012145972810685635
0.9973490238189697,0.006504809018224478,0.9879234433174133,0.011491711251437664
0.9962690472602844,0.006120039615780115,0.9867452383041382,0.012093663215637207
