accuracy,loss,val_accuracy,val_loss
0.8414334654808044,0.09892532229423523,0.7125183939933777,0.13779175281524658
0.938537061214447,0.0571456253528595,0.9496318101882935,0.05347221717238426
0.9668139219284058,0.0455850213766098,0.9661266803741455,0.044950708746910095
0.9761413931846619,0.04143986105918884,0.969072163105011,0.04290950670838356
0.9837015271186829,0.03722411021590233,0.9752577543258667,0.04005641117691994
0.978006899356842,0.03651674836874008,0.9708394408226013,0.03901493921875954
0.983505129814148,0.03359246626496315,0.977319598197937,0.0348663255572319
0.9902797937393188,0.030084719881415367,0.9799705743789673,0.03351860120892525
0.9886106848716736,0.02832503244280815,0.9681885242462158,0.035001255571842194
0.9892979860305786,0.026838568970561028,0.9752577543258667,0.03013213723897934
0.9874324798583984,0.025756342336535454,0.9731958508491516,0.03056473471224308
0.9826214909553528,0.026576651260256767,0.977319598197937,0.027185626327991486
0.992145299911499,0.02238435298204422,0.9784978032112122,0.026221301406621933
0.992734432220459,0.020754197612404823,0.9820324182510376,0.02462354674935341
0.9877270460128784,0.021206576377153397,0.977614164352417,0.024946190416812897
0.9891016483306885,0.020234033465385437,0.9670103192329407,0.029002178460359573
0.9872361421585083,0.01928555965423584,0.9796760082244873,0.0226129237562418
0.992047131061554,0.01712961308658123,0.9802650809288025,0.021806789562106133
0.9872361421585083,0.017453808337450027,0.9787923693656921,0.020211104303598404
0.9877270460128784,0.01641339436173439,0.9743740558624268,0.020248061046004295
0.9899852871894836,0.015892870724201202,0.9749631881713867,0.020828308537602425
0.992145299911499,0.014741332270205021,0.9779086709022522,0.019474461674690247
0.9886106848716736,0.015561734326183796,0.9166421294212341,0.0595213957130909
0.9884143471717834,0.014918520115315914,0.9699558019638062,0.020689191296696663
0.9950908422470093,0.012294217012822628,0.9870397448539734,0.01493938360363245
0.9947962760925293,0.011846330948174,0.9829160571098328,0.01599995046854019
0.9906725287437439,0.012598288245499134,0.9787923693656921,0.017171144485473633
0.9932253360748291,0.01157943345606327,0.9811487197875977,0.015703007578849792
0.9936180710792542,0.011130569502711296,0.9849779009819031,0.014102838933467865
0.9736868143081665,0.018637681379914284,0.983505129814148,0.01620537042617798
0.9929307699203491,0.01179578062146902,0.983505129814148,0.014628208242356777
0.9961708188056946,0.010402717627584934,0.9876288771629333,0.012704585678875446
0.992145299911499,0.010745556093752384,0.9752577543258667,0.015618574805557728
0.9943053722381592,0.009912584908306599,0.9861561059951782,0.013019192963838577
0.9945017099380493,0.009342857636511326,0.9779086709022522,0.015112693421542645
0.9938144087791443,0.009347129613161087,0.9817378520965576,0.01486433669924736
0.9896907210350037,0.009970668703317642,0.9699558019638062,0.020200304687023163
0.9911634922027588,0.009675919078290462,0.9782032370567322,0.014205806888639927
0.9937162399291992,0.008906852453947067,0.977319598197937,0.014459790661931038
0.9934216737747192,0.008718344382941723,0.9861561059951782,0.012525827623903751
0.9861561059951782,0.01099332608282566,0.9893961548805237,0.01096869446337223
0.9960726499557495,0.008137388154864311,0.9746686220169067,0.015453469008207321
0.9952871799468994,0.007626422215253115,0.985567033290863,0.01051105186343193
0.9859597682952881,0.011163103394210339,0.9840942621231079,0.012646039016544819
0.9875307083129883,0.01088952086865902,0.983505129814148,0.012996789999306202
0.9957780838012695,0.008093127980828285,0.9817378520965576,0.012542372569441795
0.9960726499557495,0.007645121309906244,0.9829160571098328,0.013049599714577198
0.9943053722381592,0.007686345838010311,0.9858615398406982,0.010988684371113777
0.9954835772514343,0.007079601753503084,0.9640647768974304,0.01841728948056698
0.9951890110969543,0.00688423914834857,0.9885125160217285,0.01000604871660471
0.9941089749336243,0.006895980332046747,0.9790868759155273,0.01298446860164404
0.9935199022293091,0.007542516104876995,0.983505129814148,0.011811831966042519
0.9865488409996033,0.009594733826816082,0.9817378520965576,0.011988243088126183
0.985174298286438,0.011456981301307678,0.9837996959686279,0.012879920192062855
0.9963672161102295,0.0074271042831242085,0.9852724671363831,0.010648309253156185
0.9969562888145447,0.006589874625205994,0.9840942621231079,0.010228533297777176
0.9884143471717834,0.009232521057128906,0.9805596470832825,0.011811692267656326
0.9969562888145447,0.0065774512477219105,0.9876288771629333,0.009707456454634666
0.9961708188056946,0.006206902209669352,0.9849779009819031,0.010103444568812847
0.9957780838012695,0.006093119271099567,0.9823269248008728,0.01152944564819336
0.9932253360748291,0.006949917878955603,0.9843888282775879,0.009626064449548721
0.9932253360748291,0.007063419092446566,0.9846833348274231,0.01030608732253313
0.9939126372337341,0.006611415185034275,0.9782032370567322,0.012053252197802067
0.9951890110969543,0.005976042710244656,0.9888070821762085,0.00869160145521164
0.9955817461013794,0.005740951746702194,0.9743740558624268,0.015278802253305912
0.993127167224884,0.00671445531770587,0.9802650809288025,0.011203112080693245
0.9925380349159241,0.006721939891576767,0.9843888282775879,0.009992296807467937
0.9946981072425842,0.005898564588278532,0.9858615398406982,0.008508519269526005
0.9960726499557495,0.005223098676651716,0.9779086709022522,0.013727189972996712
0.9949926137924194,0.005346967373043299,0.9808542132377625,0.0117286192253232
0.9908689260482788,0.006713368464261293,0.9820324182510376,0.010219864547252655
0.9830142259597778,0.010796614922583103,0.9846833348274231,0.009976034052670002
0.9934216737747192,0.006965978071093559,0.9820324182510376,0.010180355049669743
0.9966617822647095,0.005598162766546011,0.9852724671363831,0.008869501762092113
0.9967599511146545,0.005204310640692711,0.9837996959686279,0.008885659277439117
0.9958763122558594,0.005077391862869263,0.9849779009819031,0.00932761188596487
0.9858615398406982,0.009075458161532879,0.9799705743789673,0.011996552348136902
0.9970545172691345,0.005849767941981554,0.9849779009819031,0.009680480696260929
0.9968581199645996,0.005143751855939627,0.9846833348274231,0.008980811573565006
0.992439866065979,0.006514198612421751,0.9843888282775879,0.009459893219172955
0.9984290599822998,0.004771762527525425,0.9870397448539734,0.007639108691364527
0.9972508549690247,0.004606061149388552,0.9811487197875977,0.010166349820792675
0.9944035410881042,0.005316294729709625,0.9758468270301819,0.01302114687860012
0.9868434071540833,0.00777610344812274,0.9817378520965576,0.010451632551848888
0.9872361421585083,0.008370483294129372,0.9811487197875977,0.010224677622318268
0.9957780838012695,0.005757024511694908,0.9849779009819031,0.008562848903238773
0.9962690472602844,0.005139134358614683,0.9876288771629333,0.0077980863861739635
0.9980363249778748,0.0044425856322050095,0.991457998752594,0.006931349169462919
0.9979381561279297,0.004187438637018204,0.977319598197937,0.010314298793673515
0.9922434687614441,0.006017292849719524,0.9820324182510376,0.009433991275727749
0.9958763122558594,0.004874248988926411,0.9802650809288025,0.00983058474957943
0.9952871799468994,0.00495365122333169,0.9782032370567322,0.011718619614839554
0.9887089133262634,0.0077308290638029575,0.9823269248008728,0.010605009272694588
0.9959744811058044,0.005354021210223436,0.9864506721496582,0.008470330387353897
0.9973490238189697,0.0044405763037502766,0.9870397448539734,0.008294470608234406
0.9982327222824097,0.0039996188133955,0.9846833348274231,0.00868846196681261
0.9977417588233948,0.0039775012992322445,0.9846833348274231,0.008234855718910694
0.9932253360748291,0.005264377221465111,0.9758468270301819,0.014481288380920887
0.9943053722381592,0.005415096413344145,0.9849779009819031,0.008665874600410461
0.9965635538101196,0.004349379800260067,0.9861561059951782,0.007823044434189796
0.9982327222824097,0.003780022729188204,0.9726067781448364,0.01262787263840437
0.9963672161102295,0.003942498937249184,0.9787923693656921,0.010002842172980309
0.9960726499557495,0.0041409386321902275,0.946391761302948,0.022563939914107323
