accuracy,loss,val_accuracy,val_loss
0.889304518699646,0.06796427071094513,0.5934738516807556,0.19405819475650787
0.9256929159164429,0.05154923349618912,0.8905506730079651,0.06997650116682053
0.934364914894104,0.0474974624812603,0.9388171434402466,0.0475587323307991
0.9420166611671448,0.045058246701955795,0.9646499156951904,0.04268290102481842
0.9391260147094727,0.04458949342370033,0.955812394618988,0.040779612958431244
0.9425267577171326,0.042359404265880585,0.9551325440406799,0.040090955793857574
0.9413365125656128,0.04086484760046005,0.9571719765663147,0.03806725889444351
0.9403162598609924,0.039826635271310806,0.947654664516449,0.036458056420087814
0.9459275603294373,0.03733106702566147,0.9530931115150452,0.03482161462306976
0.9476279616355896,0.03540661558508873,0.9571719765663147,0.033141735941171646
0.9488182067871094,0.03444990515708923,0.942216157913208,0.03388748690485954
0.9426968097686768,0.03459830954670906,0.9415363669395447,0.03429777920246124
0.9433769583702087,0.03308556228876114,0.9598912596702576,0.02939743734896183
0.9447373151779175,0.031000595539808273,0.9578518271446228,0.02882702648639679
0.9477980136871338,0.029539987444877625,0.9564921855926514,0.026928991079330444
0.9530692100524902,0.027341701090335846,0.9503738880157471,0.02652781270444393
0.9513688087463379,0.026146458461880684,0.9639700651168823,0.02491537481546402
0.9474579095840454,0.025299357250332832,0.9639700651168823,0.023748131468892097
0.9471178650856018,0.024759789928793907,0.9496940970420837,0.022691821679472923
0.9500085115432739,0.02351561188697815,0.9653297066688538,0.021497929468750954
0.9498384594917297,0.022789673879742622,0.9612508416175842,0.020283695310354233
0.946437656879425,0.021269066259264946,0.9551325440406799,0.019499950110912323
0.952899158000946,0.01997123844921589,0.955812394618988,0.0196522269397974
0.9508587121963501,0.01942567527294159,0.9449354410171509,0.02284851484000683
0.9438871145248413,0.02129499800503254,0.9544527530670166,0.018983235582709312
0.9430369138717651,0.01957510970532894,0.9564921855926514,0.017089996486902237
0.9466077089309692,0.018620306625962257,0.9605710506439209,0.01671421341598034
0.9476279616355896,0.01862204261124134,0.9666893482208252,0.017115838825702667
0.9476279616355896,0.017396261915564537,0.9544527530670166,0.015448691323399544
0.9539194107055664,0.016181550920009613,0.9619306325912476,0.014747411012649536
0.9500085115432739,0.015728753060102463,0.9530931115150452,0.015136175788939
0.9471178650856018,0.01650124602019787,0.9530931115150452,0.014456182718276978
0.9493283629417419,0.015131136402487755,0.955812394618988,0.013590487651526928
0.9506886601448059,0.01437763124704361,0.9605710506439209,0.013197639025747776
0.9496684074401855,0.013776561245322227,0.9646499156951904,0.012451793998479843
0.9537493586540222,0.01324142049998045,0.9619306325912476,0.011928588151931763
0.9559598565101624,0.012942304834723473,0.9578518271446228,0.012418967671692371
0.9413365125656128,0.01709209568798542,0.8851121664047241,0.06667423248291016
0.9488182067871094,0.014659510925412178,0.9578518271446228,0.013427797704935074
0.9503485560417175,0.013783169910311699,0.9660094976425171,0.012290379032492638
0.9540894627571106,0.012958650477230549,0.9646499156951904,0.011742901988327503
0.9527291059494019,0.012529340572655201,0.9612508416175842,0.01204369030892849
0.9544295072555542,0.012350031174719334,0.9626104831695557,0.010991692543029785
0.9539194107055664,0.012094419449567795,0.9537729620933533,0.01134009100496769
0.9591906070709229,0.01093561016023159,0.9544527530670166,0.01090976968407631
0.9576602578163147,0.01091811340302229,0.963290274143219,0.010101381689310074
0.9462676644325256,0.013445588760077953,0.9660094976425171,0.011040851473808289
0.9554497599601746,0.011226133443415165,0.9694085717201233,0.009978720918297768
0.952899158000946,0.010923800058662891,0.9619306325912476,0.009904339909553528
0.9578303098678589,0.010902861133217812,0.9639700651168823,0.009516285732388496
0.9566400051116943,0.010776313953101635,0.9619306325912476,0.01029171608388424
